Category,Currency,SellerRating,Duration,endDay,OpenPrice,Competitive
Coins/Stamps,US,1054,5,Mon,0.77,yes
SportingGoods,GBP,18,5,Mon,5.532857145,yes
Collectibles,US,2220,3,Sat,0.99,yes
Clothing/Accessories,GBP,158,3,Thu,8.490000003,no
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Jewelry,GBP,5701,10,Mon,3.6777,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Automotive,US,351,3,Fri,6.95,no
Automotive,US,351,3,Fri,6.95,no
Jewelry,GBP,1139,5,Sun,8.549999998,no
Home/Garden,GBP,91,10,Tue,1.229752066,yes
SportingGoods,GBP,34,7,Thu,0.892371134,yes
Toys/Hobbies,GBP,1911,10,Tue,3.676470228,yes
Music/Movie/Game,US,50,3,Sat,6.99,no
Toys/Hobbies,US,1375,5,Sat,6.99,no
Antique/Art/Craft,US,1840,5,Sun,6.99,no
Automotive,US,1922,5,Mon,6.99,no
Collectibles,US,2179,5,Sun,6.99,no
Collectibles,US,2179,5,Sun,6.99,no
Collectibles,US,2179,5,Sun,6.99,no
Collectibles,US,2179,5,Sun,6.99,no
Collectibles,US,2179,5,Sun,6.99,yes
Antique/Art/Craft,US,6655,5,Mon,6.99,no
Health/Beauty,US,1155,7,Fri,6.99,no
Health/Beauty,US,1155,7,Mon,6.99,no
Health/Beauty,US,1155,7,Mon,6.99,no
Music/Movie/Game,US,2993,7,Tue,6.99,no
Music/Movie/Game,US,3227,7,Sun,6.99,no
Collectibles,US,3613,7,Sun,6.99,no
Clothing/Accessories,US,3613,7,Sun,6.99,no
Antique/Art/Craft,US,3613,7,Sun,6.99,no
Antique/Art/Craft,US,4390,7,Fri,6.99,no
Antique/Art/Craft,US,4390,7,Fri,6.99,no
Antique/Art/Craft,US,4390,7,Fri,6.99,no
Antique/Art/Craft,US,4390,7,Fri,6.99,no
Antique/Art/Craft,US,4390,7,Mon,6.99,no
Toys/Hobbies,US,9003,7,Mon,6.99,no
Collectibles,US,25433,7,Sat,6.99,no
Antique/Art/Craft,US,4390,7,Mon,5.99,yes
Collectibles,US,3277,3,Sun,7,no
Toys/Hobbies,US,22501,5,Mon,7,no
Music/Movie/Game,GBP,205,7,Sun,8.61,no
Jewelry,GBP,2168,7,Thu,8.61,no
Toys/Hobbies,US,2944,7,Tue,7,no
Music/Movie/Game,GBP,613,10,Tue,8.61,no
Antique/Art/Craft,GBP,266,3,Fri,1.22983871,yes
Antique/Art/Craft,US,3613,7,Sun,3.99,yes
Clothing/Accessories,GBP,393,10,Sat,2.446992095,yes
Antique/Art/Craft,GBP,266,3,Thu,1.229748465,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Health/Beauty,US,1155,7,Sat,6.99,yes
Health/Beauty,US,9003,7,Mon,6.99,yes
Toys/Hobbies,US,8100,1,Fri,4.99,yes
Books,US,3864,7,Tue,4.99,yes
Toys/Hobbies,US,22501,5,Mon,5,yes
Toys/Hobbies,GBP,1313,7,Sun,2.446929725,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Clothing/Accessories,GBP,2016,7,Sat,9.159999997,no
Collectibles,US,2696,7,Mon,5,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Home/Garden,US,3613,7,Sun,6.99,yes
Clothing/Accessories,GBP,1130,10,Fri,4.92,no
Electronics,GBP,71,10,Sun,1.229782686,yes
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Collectibles,US,2046,5,Fri,7.5,no
Pottery/Glass,US,2944,7,Tue,7.5,no
Clothing/Accessories,GBP,393,10,Sun,2.446973314,yes
Toys/Hobbies,US,1129,10,Sun,1,yes
SportingGoods,GBP,1905,10,Tue,6.148825065,yes
Clothing/Accessories,GBP,4153,10,Sat,2.459833796,yes
Collectibles,US,2319,7,Mon,5.99,yes
Collectibles,US,2046,5,Fri,7.5,yes
Collectibles,GBP,1545,10,Tue,2.447523778,yes
Home/Garden,GBP,56,7,Fri,1.229672131,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Collectibles,US,2760,10,Sat,0.99,yes
Toys/Hobbies,US,9003,7,Fri,4.99,yes
Electronics,US,405,5,Sun,6.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Collectibles,US,2179,5,Sun,6.99,yes
Books,US,212,7,Fri,6.99,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Automotive,US,351,3,Fri,7.95,no
Antique/Art/Craft,US,4390,7,Mon,7.95,yes
Clothing/Accessories,GBP,1365,10,Sun,9.779999998,no
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,GBP,266,3,Sat,1.22970639,yes
Music/Movie/Game,US,50,3,Sat,7.99,no
Music/Movie/Game,US,50,3,Sat,7.99,no
Music/Movie/Game,US,50,3,Sat,7.99,yes
Health/Beauty,US,1405,3,Sat,7.99,no
Music/Movie/Game,US,1215,5,Mon,7.99,no
Music/Movie/Game,US,1215,5,Mon,7.99,no
Music/Movie/Game,US,1215,5,Mon,7.99,no
Electronics,US,2132,5,Tue,7.99,no
Health/Beauty,US,1155,7,Fri,7.99,no
Health/Beauty,US,1155,7,Sat,7.99,no
Health/Beauty,US,1155,7,Sat,7.99,no
Health/Beauty,US,1155,7,Sun,7.99,no
Health/Beauty,US,1155,7,Sun,7.99,no
Health/Beauty,US,1155,7,Mon,7.99,no
Health/Beauty,US,1155,7,Mon,7.99,no
Toys/Hobbies,US,1375,7,Sun,7.99,no
Automotive,GBP,1390,7,Thu,14.26,no
Automotive,GBP,1390,7,Thu,14.26,no
Home/Garden,US,3613,7,Sun,7.99,no
Home/Garden,US,3613,7,Sun,7.99,no
Antique/Art/Craft,US,3613,7,Sun,7.99,no
Music/Movie/Game,GBP,205,7,Fri,9.84,no
SportingGoods,US,216,7,Sat,8,no
Antique/Art/Craft,GBP,618,7,Mon,9.84,no
Antique/Art/Craft,GBP,618,7,Mon,9.84,no
SportingGoods,GBP,5701,10,Thu,2.459375,no
Books,GBP,88,7,Thu,13.36811696,yes
Music/Movie/Game,US,686,7,Sat,6.5,yes
Home/Garden,GBP,200,7,Sun,5.533448274,no
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,GBP,109,7,Wed,1.22969697,yes
Electronics,GBP,4,10,Sat,1.22969697,yes
Home/Garden,GBP,1405,10,Mon,2.446976255,yes
Antique/Art/Craft,US,2349,7,Sun,3.6,yes
Home/Garden,GBP,5701,10,Mon,2.459701492,yes
Antique/Art/Craft,US,4390,7,Mon,8.2,no
Collectibles,US,2046,5,Fri,7.5,yes
SportingGoods,US,106,3,Fri,1,yes
Health/Beauty,US,1155,7,Mon,7.99,yes
Health/Beauty,US,1155,7,Mon,7.99,yes
Music/Movie/Game,GBP,632,7,Thu,8.90715,yes
Automotive,GBP,479,7,Mon,1.229712323,yes
Automotive,US,10,5,Mon,1,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Toys/Hobbies,US,3385,7,Sat,6.99,yes
Clothing/Accessories,GBP,1581,7,Thu,1.22971831,yes
Home/Garden,GBP,1635,10,Wed,1.22971831,yes
Collectibles,US,2046,5,Fri,7.5,yes
Antique/Art/Craft,US,2349,7,Sun,3.6,yes
Automotive,US,10067,3,Fri,8.5,no
Automotive,US,10067,3,Sat,8.5,no
Collectibles,US,25433,3,Sat,8.5,no
Collectibles,US,1135,10,Sun,0.99,yes
Clothing/Accessories,GBP,2016,5,Fri,6.024697985,no
Clothing/Accessories,GBP,279,10,Tue,6.024697985,no
Automotive,GBP,88,7,Thu,12.47548572,yes
Toys/Hobbies,US,22501,5,Mon,7,yes
Clothing/Accessories,GBP,393,10,Sat,2.447162163,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Clothing/Accessories,GBP,1365,10,Tue,6.085685618,no
Clothing/Accessories,GBP,1365,10,Tue,6.085685618,no
Clothing/Accessories,GBP,1365,10,Tue,6.085685618,no
Clothing/Accessories,GBP,1166,7,Tue,6.135136757,no
Clothing/Accessories,GBP,1166,7,Wed,6.135136757,no
Clothing/Accessories,GBP,1166,7,Tue,6.135136757,no
Health/Beauty,GBP,678,5,Mon,6.15,no
Antique/Art/Craft,GBP,618,7,Mon,6.15,no
Home/Garden,GBP,18,10,Sun,6.15,no
Toys/Hobbies,GBP,907,10,Wed,6.15,no
Antique/Art/Craft,US,4390,7,Mon,7.95,yes
Music/Movie/Game,US,686,7,Sat,6.5,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Automotive,US,6904,1,Fri,8.87,no
Music/Movie/Game,US,9003,7,Fri,7.49,yes
Electronics,US,39,3,Sat,1,yes
Jewelry,GBP,1139,5,Sun,11.01,yes
Clothing/Accessories,GBP,1365,10,Wed,11.01,no
Home/Garden,GBP,1405,10,Sun,2.447075821,yes
Music/Movie/Game,US,133,5,Sun,8.99,no
Music/Movie/Game,US,133,5,Sun,8.99,no
Health/Beauty,US,1155,7,Fri,8.99,no
Health/Beauty,US,1155,7,Sun,8.99,no
Health/Beauty,US,1155,7,Sun,8.99,no
Health/Beauty,US,1155,7,Sun,8.99,no
Health/Beauty,US,1155,7,Mon,8.99,no
Health/Beauty,US,1155,7,Mon,8.99,no
Health/Beauty,US,1155,7,Mon,8.99,no
Toys/Hobbies,US,3385,7,Sat,8.99,no
Toys/Hobbies,US,3385,7,Sat,8.99,no
Clothing/Accessories,US,3613,7,Sun,8.99,no
Home/Garden,US,3613,7,Sun,8.99,no
Jewelry,US,25433,7,Tue,8.99,no
Music/Movie/Game,US,37727,7,Sun,8.99,no
Clothing/Accessories,GBP,1349,7,Thu,11.07,no
Jewelry,GBP,2168,7,Thu,11.07,no
Jewelry,GBP,5701,10,Mon,11.07,no
SportingGoods,GBP,5701,10,Thu,11.07,no
SportingGoods,GBP,5701,10,Fri,11.07,no
SportingGoods,GBP,5701,10,Fri,11.07,no
SportingGoods,GBP,5701,10,Fri,11.07,no
SportingGoods,GBP,5701,10,Tue,11.07,no
SportingGoods,GBP,5701,10,Sat,11.07,no
Home/Garden,GBP,5701,10,Fri,11.07,no
Home/Garden,GBP,5701,10,Mon,11.07,no
Home/Garden,GBP,5701,10,Mon,11.07,no
Home/Garden,GBP,5701,10,Wed,11.07,no
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
Health/Beauty,US,1155,7,Sat,7.99,yes
Antique/Art/Craft,US,181,5,Mon,3.99,yes
Music/Movie/Game,US,686,7,Sat,6.5,yes
Jewelry,GBP,2168,7,Sat,11.05514226,yes
SportingGoods,GBP,5701,10,Mon,11.06526316,yes
Jewelry,GBP,5769,10,Sat,11.06526316,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Collectibles,US,3385,7,Sat,9.42,no
Clothing/Accessories,GBP,595,5,Thu,1.229750779,yes
SportingGoods,GBP,5701,10,Wed,11.07,yes
SportingGoods,GBP,5701,10,Thu,11.06793207,yes
Books,GBP,1719,7,Sun,11.06586826,yes
Toys/Hobbies,US,22501,5,Mon,9.5,no
Toys/Hobbies,US,22501,5,Mon,9.5,no
Music/Movie/Game,US,686,7,Sat,9.5,no
Music/Movie/Game,US,686,7,Sat,9.5,no
Music/Movie/Game,US,686,7,Sat,9.5,no
Music/Movie/Game,US,686,7,Sat,9.5,no
Music/Movie/Game,US,686,7,Sat,9.5,yes
Electronics,GBP,384,7,Sat,1.22978022,yes
Toys/Hobbies,US,1375,7,Sat,7.99,yes
Photography,US,12,7,Mon,5,yes
Business/Industrial,US,841,7,Sun,6.99,yes
Antique/Art/Craft,GBP,524,5,Mon,1.229777635,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,GBP,2507,10,Fri,8.595111114,yes
Home/Garden,GBP,157,7,Fri,11.06571429,yes
Jewelry,GBP,2168,7,Thu,4.857098121,no
Jewelry,GBP,2168,7,Wed,4.857098121,no
Jewelry,GBP,2168,7,Fri,6.086023723,yes
Clothing/Accessories,GBP,1130,7,Tue,7.38,no
Toys/Hobbies,GBP,3375,10,Wed,7.38,no
Photography,US,121,3,Sun,0.5,yes
Jewelry,GBP,2168,7,Sun,6.0885,yes
Clothing/Accessories,GBP,4153,10,Sat,3.68909091,no
Automotive,US,351,3,Fri,9.95,no
Music/Movie/Game,US,2286,7,Mon,9.95,no
Music/Movie/Game,US,2286,7,Mon,9.95,no
Music/Movie/Game,US,2286,7,Mon,9.95,no
SportingGoods,US,5180,7,Fri,9.95,no
Coins/Stamps,US,5564,7,Mon,9.95,no
Collectibles,US,25433,7,Sat,9.95,no
Jewelry,US,25433,7,Sat,9.95,no
Clothing/Accessories,GBP,1365,10,Sun,12.24,no
Clothing/Accessories,GBP,1365,10,Tue,12.24,no
Clothing/Accessories,GBP,1365,10,Wed,12.24,no
Clothing/Accessories,GBP,1365,10,Wed,12.24,no
Clothing/Accessories,GBP,1365,10,Wed,12.24,no
Clothing/Accessories,GBP,1365,10,Thu,12.24,no
Clothing/Accessories,GBP,1365,10,Thu,12.24,no
Clothing/Accessories,GBP,1365,10,Thu,12.24,no
Clothing/Accessories,GBP,1365,10,Thu,12.24,no
Clothing/Accessories,GBP,1365,10,Thu,12.24,no
Collectibles,GBP,537,10,Thu,10.95387097,yes
Automotive,US,18,3,Sat,9.99,no
Collectibles,US,626,3,Sun,9.99,no
Home/Garden,US,2169,3,Sun,9.99,no
Home/Garden,US,2169,3,Sun,9.99,no
Music/Movie/Game,US,5017,3,Sat,9.99,yes
SportingGoods,US,30594,3,Sun,9.99,no
Music/Movie/Game,US,133,5,Sun,9.99,no
Jewelry,GBP,942,5,Sun,12.29,no
Automotive,US,957,5,Tue,9.99,no
Home/Garden,US,1127,5,Mon,9.99,no
Collectibles,US,1265,5,Mon,9.99,no
Computer,US,1405,5,Mon,9.99,no
Electronics,GBP,65,7,Thu,12.29,no
SportingGoods,US,216,7,Sat,9.99,no
Pottery/Glass,US,541,7,Sun,9.99,no
Automotive,US,688,7,Sat,9.99,no
EverythingElse,US,814,7,Mon,9.99,no
EverythingElse,US,814,7,Mon,9.99,no
EverythingElse,US,814,7,Mon,9.99,no
Collectibles,US,985,7,Sun,9.99,no
Collectibles,US,1256,7,Sun,9.99,no
Books,US,1256,7,Sun,9.99,no
Toys/Hobbies,US,1375,7,Sat,9.99,no
Toys/Hobbies,US,1375,7,Sat,9.99,no
Toys/Hobbies,US,1375,7,Sat,9.99,yes
Music/Movie/Game,US,2993,7,Tue,9.99,no
Coins/Stamps,GBP,3380,7,Thu,17.83,no
Collectibles,US,3385,7,Sat,9.99,no
Collectibles,US,3385,7,Sat,9.99,no
Toys/Hobbies,US,3385,7,Sat,9.99,yes
Collectibles,US,3613,7,Sun,9.99,no
Antique/Art/Craft,US,4390,7,Fri,9.99,no
Collectibles,GBP,4680,7,Tue,12.29,no
Clothing/Accessories,US,5450,7,Fri,9.99,no
Clothing/Accessories,US,5450,7,Sat,9.99,no
Clothing/Accessories,US,5450,7,Sat,9.99,no
Jewelry,US,9003,7,Mon,9.99,no
Automotive,US,9003,7,Mon,9.99,no
Computer,US,9003,7,Fri,9.99,no
Music/Movie/Game,US,37727,7,Sun,9.99,no
Health/Beauty,GBP,83,10,Sun,12.29,no
Health/Beauty,GBP,83,10,Sun,12.29,no
EverythingElse,US,1124,10,Mon,9.99,no
Automotive,GBP,163,10,Sun,1.229745949,yes
Music/Movie/Game,GBP,1853,7,Fri,12.3,no
Clothing/Accessories,GBP,3375,10,Thu,12.3,no
Automotive,GBP,163,7,Thu,1.22970297,yes
Collectibles,GBP,19,10,Sat,1.22970297,yes
Collectibles,US,20,5,Mon,0.99,yes
Electronics,GBP,27,10,Sun,1.229708738,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
Jewelry,GBP,1139,3,Fri,12.23516747,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,US,5017,3,Sat,9.99,yes
SportingGoods,US,5450,7,Sat,9.99,yes
SportingGoods,US,5450,7,Sun,9.99,yes
Business/Industrial,US,8101,3,Sun,9.99,yes
Collectibles,US,985,7,Sun,9.99,yes
Collectibles,GBP,533,7,Fri,6.14761905,yes
Collectibles,US,541,7,Sun,9.99,yes
Collectibles,GBP,18,7,Thu,10.70758928,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Clothing/Accessories,GBP,1365,10,Thu,6.086174495,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Health/Beauty,US,1155,7,Sun,8.99,yes
Photography,GBP,182,10,Sun,12.28366817,yes
Toys/Hobbies,US,3385,7,Sat,8.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Collectibles,US,2220,3,Sat,0.99,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Antique/Art/Craft,US,4390,7,Mon,9.99,yes
Jewelry,US,9003,7,Fri,9.99,yes
Clothing/Accessories,GBP,595,5,Mon,1.229713293,yes
Clothing/Accessories,GBP,595,5,Mon,1.229741379,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Toys/Hobbies,US,3385,7,Sat,8.99,yes
Automotive,US,18,3,Sat,4,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Jewelry,GBP,2168,7,Sun,13.47,no
Collectibles,US,5257,3,Fri,10.99,no
Collectibles,US,5257,3,Fri,10.99,no
Collectibles,US,5257,3,Sat,10.99,no
Books,US,2191,5,Sun,10.99,no
EverythingElse,US,4397,7,Fri,10.99,no
Toys/Hobbies,US,22501,5,Mon,11,no
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,US,2349,10,Mon,3.6,yes
Clothing/Accessories,GBP,164,7,Tue,6.025622492,no
Home/Garden,GBP,1329,10,Wed,6.025622492,no
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,US,3227,7,Mon,9.99,yes
Jewelry,GBP,2168,7,Sat,8.608000002,yes
Home/Garden,GBP,157,7,Fri,11.06730066,yes
Health/Beauty,US,1155,7,Mon,7.99,yes
Electronics,US,405,5,Sun,9.99,yes
Toys/Hobbies,US,1375,7,Sat,9.99,yes
Business/Industrial,GBP,404,5,Thu,17.83135714,yes
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Collectibles,US,166,5,Sun,6,yes
Toys/Hobbies,US,1375,7,Sat,9.99,yes
Automotive,US,18,3,Sat,9.99,yes
Automotive,US,584,5,Sat,5,yes
Jewelry,US,4556,5,Sat,5,yes
Automotive,GBP,305,10,Sun,1.229712192,yes
Toys/Hobbies,US,22501,5,Mon,10,yes
Collectibles,US,25433,7,Sat,11.5,no
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Toys/Hobbies,US,22501,5,Mon,9.5,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
Collectibles,US,541,7,Sun,8.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Automotive,US,352,3,Sat,11.95,no
Collectibles,US,3385,7,Sat,11.95,no
SportingGoods,GBP,5701,10,Mon,11.06825297,yes
EverythingElse,US,814,3,Fri,11.99,no
Home/Garden,US,2168,3,Sat,11.99,no
Collectibles,US,3385,7,Sat,11.99,no
Collectibles,US,3385,7,Sat,11.99,no
Collectibles,US,3385,7,Sat,11.99,no
Collectibles,US,3385,7,Sat,11.99,no
Collectibles,US,3385,7,Sat,11.99,no
Automotive,US,10067,3,Fri,12,no
Automotive,US,10067,3,Fri,12,no
Toys/Hobbies,GBP,392,7,Sun,9.84,no
Jewelry,GBP,593,7,Thu,21.42,no
Toys/Hobbies,GBP,3375,7,Sun,9.84,no
Clothing/Accessories,GBP,846,10,Wed,9.84,no
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,US,686,7,Sat,6.5,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Collectibles,GBP,2168,7,Tue,11.06859206,yes
Electronics,US,841,5,Mon,4.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Coins/Stamps,US,5564,7,Fri,12.25,no
SportingGoods,US,27132,5,Mon,0.99,yes
Electronics,GBP,844,10,Fri,1.229735099,yes
Electronics,GBP,50,5,Fri,1.229743996,yes
Clothing/Accessories,GBP,846,10,Wed,9.83840504,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Automotive,US,523,7,Fri,9.99,yes
Toys/Hobbies,US,1375,7,Sat,9.99,yes
Toys/Hobbies,US,1375,7,Sat,9.99,yes
Collectibles,US,3385,7,Sat,9.99,yes
Collectibles,US,3385,7,Sat,11.99,yes
Automotive,GBP,479,7,Mon,1.22974359,yes
Automotive,US,10067,3,Sat,12.5,no
Collectibles,US,3385,7,Sat,11.99,yes
Collectibles,GBP,709,10,Fri,6.136180201,yes
Electronics,GBP,10,10,Sat,1.229751553,yes
Toys/Hobbies,US,22501,5,Mon,12.5,yes
Home/Garden,GBP,100,10,Fri,9.838048784,yes
Home/Garden,GBP,100,10,Fri,9.838048784,yes
Collectibles,US,541,7,Sun,9.99,yes
Antique/Art/Craft,US,131,10,Fri,9.99,yes
Music/Movie/Game,US,5812,5,Tue,12.92,no
Photography,GBP,6,3,Thu,1.229760479,yes
Electronics,GBP,825,5,Mon,1.229760479,yes
Clothing/Accessories,GBP,370,7,Thu,6.136612953,yes
Collectibles,US,2220,3,Sat,0.99,yes
Collectibles,US,5257,3,Sat,12.99,no
Automotive,US,10067,3,Sat,12.99,no
Jewelry,US,983,5,Mon,12.99,no
Toys/Hobbies,GBP,3090,10,Tue,11.05405476,no
Home/Garden,GBP,730,5,Tue,11.07,no
Clothing/Accessories,GBP,1166,7,Wed,11.07,no
SportingGoods,GBP,5701,10,Sun,11.07,no
SportingGoods,GBP,5701,10,Mon,11.07,no
SportingGoods,GBP,5701,10,Mon,11.07,no
EverythingElse,US,56,7,Mon,0.99,yes
Jewelry,GBP,2168,7,Sun,11.00688946,yes
Automotive,US,206,5,Sun,9.95,yes
Collectibles,US,576,7,Sun,9.99,yes
Health/Beauty,US,1155,7,Fri,12.99,yes
SportingGoods,GBP,5701,10,Thu,11.06769231,yes
Music/Movie/Game,US,686,7,Sat,6.5,yes
Collectibles,US,387,7,Sat,5,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
Toys/Hobbies,US,3277,3,Sun,7,yes
Toys/Hobbies,US,22501,5,Mon,13,yes
Music/Movie/Game,US,123,7,Tue,5,yes
Collectibles,US,988,7,Mon,6.75,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
Pottery/Glass,GBP,36,7,Thu,1.766837369,yes
EverythingElse,US,59,3,Sat,9.99,yes
Books,GBP,1719,1,Sat,11.93050762,no
SportingGoods,US,5271,5,Fri,13.95,no
Collectibles,US,3613,7,Sun,9.99,yes
Music/Movie/Game,US,9003,7,Mon,7.49,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
SportingGoods,US,1265,5,Sat,13.99,no
Jewelry,GBP,2168,7,Mon,11.00443182,yes
Health/Beauty,GBP,678,7,Wed,5.460081009,no
Jewelry,GBP,2168,3,Thu,12.23426065,no
Jewelry,GBP,2168,5,Mon,12.23426065,no
Clothing/Accessories,GBP,1122,10,Sat,12.23426065,no
Collectibles,US,3385,7,Sat,11.99,yes
Automotive,US,362,5,Mon,1,yes
Clothing/Accessories,GBP,1661,7,Wed,12.28385192,no
Electronics,GBP,69,7,Mon,1.22975,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Clothing/Accessories,GBP,2016,5,Sat,6.14814815,yes
Books,US,1192,7,Mon,1,yes
Collectibles,US,359,7,Tue,9.99,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
Music/Movie/Game,US,133,5,Mon,8.99,yes
Pottery/Glass,US,1602,7,Mon,9.99,yes
SportingGoods,GBP,5701,10,Tue,12.28414432,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,US,1215,5,Mon,7.99,yes
Home/Garden,US,3613,7,Sun,12.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Collectibles,US,985,7,Sun,9.99,yes
Home/Garden,GBP,5701,5,Fri,7.378333332,no
Home/Garden,GBP,5701,10,Sun,7.378333332,no
Toys/Hobbies,US,60,5,Sat,9.99,yes
Electronics,GBP,30,3,Sun,1.229772727,yes
SportingGoods,US,302,7,Sun,2.85,yes
Music/Movie/Game,US,5811,3,Sat,14.92,no
Toys/Hobbies,US,534,7,Sun,14.95,no
Toys/Hobbies,US,534,7,Sun,14.95,no
Toys/Hobbies,US,534,7,Sun,14.95,no
Toys/Hobbies,US,534,7,Sun,14.95,no
Collectibles,US,25433,7,Fri,14.95,no
Collectibles,US,25433,7,Fri,14.95,no
Collectibles,US,25433,7,Fri,14.95,no
Collectibles,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Jewelry,US,25433,7,Fri,14.95,no
Collectibles,US,5257,3,Fri,14.99,no
Collectibles,US,5257,3,Fri,14.99,no
Collectibles,US,5257,3,Sat,14.99,no
Jewelry,US,790,5,Mon,14.99,no
Music/Movie/Game,US,1215,5,Tue,14.99,no
Toys/Hobbies,US,534,7,Sun,14.99,no
Music/Movie/Game,US,2993,7,Fri,14.99,no
Music/Movie/Game,US,3306,7,Sun,14.99,no
Home/Garden,US,3613,7,Sun,14.99,no
Automotive,US,4457,3,Fri,15,no
Automotive,US,10067,3,Sat,15,no
Toys/Hobbies,US,22501,5,Mon,15,no
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,GBP,5052,10,Wed,11.06616182,yes
Jewelry,GBP,2168,7,Fri,11.0067451,yes
Computer,US,3896,1,Fri,1,yes
Collectibles,US,366,7,Sat,0.99,yes
Toys/Hobbies,US,25433,7,Fri,14.95,yes
Jewelry,US,25433,7,Fri,14.95,yes
Business/Industrial,US,2168,3,Sat,14.99,yes
Collectibles,US,5257,3,Sat,14.99,yes
Toys/Hobbies,US,22501,5,Mon,15,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Collectibles,US,336,7,Mon,2,yes
Toys/Hobbies,US,22501,5,Mon,15,yes
Toys/Hobbies,US,1375,7,Sat,9.99,yes
Books,GBP,201,7,Thu,16.04597347,yes
Music/Movie/Game,US,5812,5,Tue,15.92,no
Toys/Hobbies,US,534,7,Sun,14.95,yes
Clothing/Accessories,GBP,278,7,Sat,12.28574118,yes
Automotive,US,957,5,Tue,15.99,no
Toys/Hobbies,US,22501,5,Mon,16,no
Toys/Hobbies,US,22501,5,Mon,16,no
EverythingElse,US,1574,7,Mon,9.95,yes
Toys/Hobbies,US,67,5,Sun,9.99,yes
